OBJECTID;Anlage;Baumnummer;Gattung_Dt;Gattung_Lat;Pflanzdatum;X;Y;Lon;Lat
12609;Traklpark - Spielplatz;41;Etagenhartriegel;Cornus controversa;;81212,7246000003;238590,311000001;11,4064634790001;47,281150477
12610;Hans-Flöckinger-Promenade;64;Silberpappel;Populus alba;23.11.2020;78575,5921;235490,5778;11,3710690730001;47,2535941130001
12611;Kaiserjägerstraße;43;Amberbaum;Liquidambar styraciflua;01.12.1999;80768,1780000003;237649,544299999;11,4004189730001;47,2727447700001
12612;Kaiserjägerstraße;54;Duftesche;Tetradium daniellii var. hupehensis;30.11.2020;80765,2166999998;237729,2335;11,4003942140001;47,2734617880001
12613;Kaiserjägerstraße;62;Säulengleditschie;Gleditsia triacanthos 'Skyline';30.11.2020;80769,7855000002;237784,806700001;11,4004646040001;47,273961005
12614;Valiergasse;4;Kaiserlinde;Tilia europaea 'Pallida';20.11.2020;82905,0565999998;237213,627900001;11,4285732100001;47,268558827
12615;Griesauweg;2;Spitzahorn;Acer platanoides;01.01.1997;83620,8881999999;236928,1307;11,4379775310001;47,265900785
12616;Falkstraße;85;Winterlinde;Tilia cordata;24.11.2020;80990,2975000003;238110,4056;11,4034372300001;47,2768620520001
12617;Wilten;228;Säulenförmige Platane;Platanus acerifolia 'Tremonia';03.11.2020;79722,5601000004;235971,331700001;11,386304355;47,257779789
12618;Friedhof Mühlau;77;Föhre;Pinus sylvestris;;81878,4993000003;238983,3344;11,4153337690001;47,2846024440001
12619;Sebastian-Scheel-Straße;1;Säulenkirsche;Prunus serrulata 'Amanogawa';18.11.2020;81513,0635000002;237716,371300001;11,41027347;47,2732539130001
12620;Gumppstraße;93;Stechfichte;Picea pungens;;82225,0104;236975,261600001;11,4195446130001;47,2665004870001
12621;Arthur-Haidl-Promenade - Ost;mai;Blutahorn 'Crimson King';Acer platanoides 'Crimson King';26.11.2020;79799,1303000003;237034,8168;11,387505166;47,267334631
12622;Hans-Flöckinger-Promenade;196;Föhre;Pinus sylvestris;;78057,6873000003;235556,3495;11,3642397060001;47,2542471990001
12623;Völser Straße;30;Rotesche 'Summit';Fraxinus pennsylvanica 'Summit';;78409,6031999998;235200,6401;11,368825895;47,251006412
12624;Technikerstraße;300;Kugel-Kirsche;Prunus fruticosa 'Globosum';;76476,5982999997;236777,016100001;11,3435635390001;47,2654105190001
12625;Grünbacher-Promenade;538;Silberpappel;Populus alba;;84226,2236000001;237268,518100001;11,4460388270001;47,2688847080001
12626;Grünbacher-Promenade;539;Vogelkirsche;Prunus avium;;84219,6914999997;237270,877599999;11,4459529680001;47,2689067630001
12627;Arthur-Haidl-Promenade;133;Silberlinde;Tilia tomentosa;;79280,9117000001;236478,7819;11,3805601020001;47,2623967150001
12628;Arthur-Haidl-Promenade;82;Blutahorn 'Crimson King';Acer platanoides 'Crimson King';25.11.2020;79362,6502;236622,3817;11,3816653580001;47,263678289
12629;Pechepark;42;Roßkastanie;Aesculus hippocastanum;26.11.2020;80703,2510000002;236041,196900001;11,399271415;47,258288635
12630;Roßaupromenade;426;Ölweide;Elaeagnus angustifolia;;83605,9418000001;237449,263;11,4378773230001;47,27058924
12631;Gumppstraße;72;Kegelförmiger Spitzahorn;Acer platanoides 'Emerald Queen';20.05.2020;82270,0582999997;237022,851199999;11,4201485070001;47,266922836
12632;Volksschule Neuarzl;43;Gemeine Esche;Fraxinus excelsior;;83510,2995999996;237959,770099999;11,4367088320001;47,275192384
12633;Schülerhort Walderkammweg;8;Platane;Platanus acerifolia;;83469,9016000004;237936,0568;11,4361706050001;47,274984256
12634;Volksschule Neuarzl;3;Sandbirke;Betula pendula;;83466,2384000001;237879,782500001;11,4361117120001;47,274478645
12635;Schützenstraße;36;Amberbaum;Liquidambar styraciflua;23.11.2020;83590,1309000002;237855,6021;11,437744255;47,2742454630001
12636;Friedhof Mühlau;33;Birke;Betula alba;;81887,4985999996;238923,0978;11,4154416850001;47,2840596120001
12637;Friedhof Mühlau;34;Walnuß;Juglans regia;;81910,4874999998;238938,911699999;11,4157484;47,2841989650001
12638;Friedhof Mühlau;35;Roßkastanie;Aesculus hippocastanum;;81910,4281000001;238941,112400001;11,415748018;47,2842187640001
12639;Friedhof Mühlau;36;Europäische Lärche;Larix decidua;;81904,8088999996;238942,622;11,415674031;47,2842330390001
12640;Friedhof Mühlau;37;Europäische Lärche;Larix decidua;;81909,9112999998;238944,7971;11,4157418620001;47,2842519650001
12641;Friedhof Mühlau;38;Europäische Lärche;Larix decidua;;81909,7527000001;238946,1702;11,4157400170001;47,2842643330001
12642;Friedhof Mühlau;39;Föhre;Pinus sylvestris;;81906,7570000002;238952,179300001;11,4157015260001;47,2843187460001
12643;Friedhof Mühlau;40;Föhre;Pinus sylvestris;;81906,6961000003;238954,371300001;11,4157011220001;47,2843384670001
12644;Friedhof Mühlau;41;Föhre;Pinus sylvestris;;81906,5405000001;238955,9882;11,4156993610001;47,2843530270001
12645;Friedhof Mühlau;42;Serbische Fichte;Picea omorika;;81903,4803999998;238974,5262;11,4156623110001;47,2845201210001
12646;Friedhof Mühlau;44;Sommerlinde;Tilia platyphyllos;;81891,6847999999;238942,656099999;11,415500588;47,2842349800001
12647;Friedhof Mühlau;45;Fichte;Picea abies;;81872,5176999997;238941,051100001;11,4152469810001;47,284222932
12648;Friedhof Mühlau;46;Fichte;Picea abies;;81878,5235000001;238942,740800001;11,4153266630001;47,28423738
12649;Kranebitter Allee;189;Winterlinde 'Roelvo';Tilia cordata 'Roelvo';20.11.2020;76715,7642999999;236490,2523;11,3466742350001;47,2628037430001
12650;Volksschule Pradl-Ost;82;Säulenahorn;Acer platanoides 'Columnare';20.11.2013;82379,4726;236819,6503;11,4215566980001;47,26508175
12651;Friedhof Mühlau;84;Serbische Fichte;Picea omorika;;81882,7671999997;238950,7391;11,4153842110001;47,2843087810001
12652;Roßaupromenade;436;Spitzahorn 'Autumn Blaze';Acer platanoides 'Autumn Blaze';;84224,8546000002;237148,1204;11,4459981040001;47,2678021470001
12653;Haller Straße - West;85;Kaiserlinde;Tilia europaea 'Pallida';20.11.2020;82252,1726000002;238308,1961;11,420148242;47,27848427
12654;Haller Straße - West;82;Kaiserlinde;Tilia europaea 'Pallida';20.11.2020;82296,1312999995;238296,636399999;11,4207270140001;47,2783748160001
12655;Mentlbergstraße;7;Papierbirke;Betula papyrifera;;78474,7374;235152,152100001;11,369677702;47,2505625910001
12656;Mentlbergstraße;8;Papierbirke;Betula papyrifera;;78474,2156999996;235151,309599999;11,3696706640001;47,2505550760001
12657;Karl-Schönherr-Straße;23;Gemeine Esche;Fraxinus excelsior;24.11.2020;80646,7150999997;237923,969799999;11,398863464;47,2752276100001
12658;Eichhof Block;77;Pfaffenkappl;Euonymus europaeus;;81710,2779000001;236718,455;11,4126973250001;47,2642550960001
12659;Eichhof Block;78;Blutpflaume;Prunus cerasifera 'Nigra';;81714,6858999999;236722,5111;11,4127562990001;47,2642910260001
12660;Eichhof Block;81;Blutpflaume;Prunus cerasifera 'Nigra';;81727,3885000004;236728,503900001;11,4129252070001;47,2643433430001
12661;Friedhof Mühlau;64;Winterlinde;Tilia cordata;;81851,4228999997;238992,8759;11,4149776680001;47,284691621
12662;Friedhof Mühlau;65;Fichte;Picea abies;;81865,9900000002;239007,67;11,4151728950001;47,284822852
12663;Friedhof Mühlau;66;Fichte;Picea abies;;81870,7560000001;239008,3792;11,4152360130001;47,284828637
12664;Andechsstraße - Spiel- und Sportanlage;4;Trompetenbaum;Catalpa bignonioides;;82411,1001000004;237066,210200001;11,422019886;47,2672951230001
12665;Andechsstraße - Spiel- und Sportanlage;5;Gefülltblühende Vogelkirsche;Prunus avium 'Plena';;82404,6046000002;237060,6778;11,4219330510001;47,2672461830001
12666;Andechsstraße;109;Schmalkronige Platane;Platanus acerifolia 'Pyramidalis';26.11.2020;82535,3004000001;236993,8726;11,42364747;47,2666290230001
12667;Traklpark;45;Säulengleditschie;Gleditsia triacanthos 'Skyline';30.11.2020;81170,5285999998;238573,4264;11,4059027840001;47,2810038390001
12668;Rennweg;34;Stadtlinde;Tilia cordata 'Greenspire';29.11.2021;80822,4094000002;238205,3519;11,4012358470001;47,2777365580001
12669;Löwenhauspromenade;28;Sommerlinde;Tilia platyphyllos;26.11.2020;80470,7260999996;237812,8287;11,396517997;47,274249646
12670;Griesauweg;32;Purpurerle;Alnus spaethii;20.11.2020;83767,6549000004;237319,0353;11,4399896120001;47,269397536
12671;Griesauweg;37;Purpurerle;Alnus spaethii;20.11.2020;83728,9561000001;237211,096999999;11,4394581400001;47,2684317690001
12672;Griesauweg;38;Purpurerle;Alnus spaethii;20.11.2020;83723,8629000001;237197,5516;11,4393883170001;47,2683106030001
12673;Mittelschule Musikmittelschule O-Dorf;99;Hainbuche;Carpinus betulus;;83966,3602;237524,414100001;11,4426534520001;47,2712191880001
12674;Kaiser-Josef-Straße;2;Rotesche 'Summit';Fraxinus pennsylvanica 'Summit';26.11.2020;79910,0405999999;236646,436799999;11,3889012500001;47,2638284070001
12675;Wilten;226;Säulenkirsche;Prunus serrulata 'Amanogawa';03.11.2020;79669,2015000004;236090,8389;11,3856207480001;47,258860998
12676;Wilten;227;Säulenkirsche;Prunus serrulata 'Amanogawa';03.11.2020;79658,9489000002;236089,516000001;11,3854850770001;47,2588503420001
12677;Villa Blanka - Judenbühel - Spielplatz;4;Schwarzpappel;Populus nigra;;80825,9605999999;238582,073999999;11,4013507760001;47,2811240280001
12678;Eichhof Block;80;Blutpflaume;Prunus cerasifera 'Nigra';;81722,9779000003;236726,741800001;11,4128666170001;47,264328043
12679;Grünbacher-Promenade;528;Salweide;Salix caprea;;84288,6635999996;237239,623;11,446858353;47,2686168610001
12680;Grünbacher-Promenade;529;Salweide;Salix caprea;;84281,6908;237243,860300001;11,446767025;47,2686558600001
12681;Grünbacher-Promenade;533;Schwarzpappel;Populus nigra;;84234,7762000002;237261,664799999;11,4461505360001;47,2688219820001
12682;Kindergarten Schülerhort Reichenau-Ost;6;Scheinakazie;Robinia pseudoacacia;26.11.2020;82661,5073999995;237637,7051;11,4254336700001;47,272403211
12683;Friedhof Mühlau;47;Fichte;Picea abies;;81872,0538999997;238945,4838;11,4152416620001;47,2842628530001
12684;Grünbacher-Promenade;549;Zitterpappel;Populus tremula;;83975,3179000001;237377,6349;11,4427442900001;47,2698980580001
12685;Grünbacher-Promenade;341;Zitterpappel;Populus tremula;;83957,3499999996;237385,77;11,4425084160001;47,2699735100001
12686;Weiherburggasse 37;4;Roßkastanie;Aesculus hippocastanum;;80608,6451000003;238550,8013;11,3984732470001;47,2808694490001
12687;Grünbacher-Promenade;546;Eschenahorn;Acer negundo;;83709,0640000002;237562,0198;11,4392609020001;47,2715901550001
12688;Grünbacher-Promenade;547;Eschenahorn;Acer negundo;;84056,6829000004;237358,775599999;11,4438157740001;47,2697180690001
12689;Kranebitter Allee;227;Winterlinde 'Roelvo';Tilia cordata 'Roelvo';19.11.2020;76417,4600999998;236455,8805;11,3427274740001;47,2625293140001
12690;Landestheater - Haus der Musik;6;Säulenblasenbaum;Koelreuteria paniculata 'Fastigiata';26.11.2020;80437,0623000003;237307,0732;11,3959823590001;47,26970543
12691;Grünzug-Egerdach;21;Amberbaum;Liquidambar styraciflua;20.10.2019;82406,3754000003;236986,816500001;11,421942862;47,2665817210001
12692;Grünzug-Egerdach;22;Amberbaum;Liquidambar styraciflua;20.10.2019;82404,8047000002;236982,149;11,4219212520001;47,2665399420001
12693;Grünzug-Egerdach;23;Amberbaum;Liquidambar styraciflua;20.10.2019;82403,1608999996;236977,1905;11,4218986230001;47,2664955560001
12694;Grünzug-Egerdach;24;Tulpenbaum;Liriodendron tulipifera;20.10.2019;82403,9541999996;236968,1472;11,42190744;47,2664141290001
12695;Grünzug-Egerdach;25;Amberbaum;Liquidambar styraciflua;20.10.2019;82411,3739;236967,3138;11,4220053130001;47,2664057060001
12696;Grünzug-Egerdach;26;Amberbaum;Liquidambar styraciflua;20.10.2019;82410,1973000001;236959,824100001;11,4219883910001;47,266338498
12697;Grünzug-Egerdach;27;Amberbaum;Liquidambar styraciflua;20.10.2019;82408,9680000003;236951,9432;11,4219707000001;47,266267778
12698;Grünzug-Egerdach;28;Amberbaum;Liquidambar styraciflua;20.10.2019;82407,9212999996;236944,3946;11,4219554830001;47,2662000240001
12699;Grünzug-Egerdach;30;Korkenzieherweide;Salix matsudana 'Tortuosa';;82439,1107000001;236962,6336;11,422370899;47,266360143
12700;Grünzug-Egerdach;31;Silberweide;Salix alba;;82451,6810999997;236966,130100001;11,422537617;47,266390013
12701;Grünzug-Egerdach;32;Kirschpflaume;Prunus cerasifera;;82442,5955999997;236971,9717;11,4224186580001;47,2664436850001
12702;Grünzug-Egerdach;33;Silberweide;Salix alba;;82435,9082000004;236974,4264;11,422330758;47,2664665980001
12703;Viller - Spielplatz;2;Europäische Lärche;Larix decidua;;80891,7478999998;233644,432600001;11,4013291470001;47,2367110060001
12704;Viller - Spielplatz;14;Gefülltblühende Vogelkirsche;Prunus avium 'Plena';;80845,2808999997;233666,7892;11,4007196110001;47,236917765
12705;Viller - Spielplatz;20;Amur Kirsche;Prunus maackii 'Amber Beauty';03.10.2019;80866,341;233650,930600001;11,4009948380001;47,2367725620001
12706;Grünbacher-Promenade;552;Silberweide;Salix alba;;83717,4639999997;237530,0715;11,4393659190001;47,271301775
12707;Grünbacher-Promenade;553;Silberweide;Salix alba;;83712,6918000001;237534,5755;11,4393037070001;47,2713428860001
12708;Grünbacher-Promenade;554;Silberweide;Salix alba;;83708,8901000004;237534,668099999;11,4392534930001;47,2713442020001
12709;Grünbacher-Promenade;555;Silberpappel;Populus alba;;83706,7279000003;237533,1787;11,4392246460001;47,2713310830001
12710;Völser Straße;20;Feldahorn 'Elsrijk';Acer campestre 'Elsrijk';20.11.2020;78631,9200999998;235359,6282;11,3717901260001;47,2524097290001
12711;Herzog-Otto-Straße;7;Holländische Linde;Tilia europaea;30.10.2020;80158,2915000003;237239,0427;11,392286921;47,2691276300001
12712;Herzog-Otto-Straße;8;Holländische Linde;Tilia europaea;30.10.2020;80164,6325000003;237249,355;11,392372546;47,2692195970001
12713;Herzog-Otto-Straße;9;Holländische Linde;Tilia europaea;30.10.2020;80171,4117000001;237260,030999999;11,3924640260001;47,2693147830001
12714;Herzog-Otto-Straße;10;Holländische Linde;Tilia europaea;30.10.2020;80177,7669000002;237270,776799999;11,3925499170001;47,2694106470001
12715;Kurpark Girglweg;30;Spitzahorn;Acer platanoides;;81566,9835999999;232797,3298;11,4100912060001;47,2290096340001
12716;Kurpark Girglweg;31;Spitzahorn;Acer platanoides;;81567,4704999998;232794,9976;11,4100972100001;47,2289886
12717;Hermann-Gmeiner-Straße;9;Säulenförmige Zierkirsche;Prunus hillieri 'Spire';20.11.2020;83776,9941999996;236279,280200001;11,4399186020001;47,2600458040001
12718;Olympiastraße - West;2;Spitzahorn;Acer platanoides;19.11.2020;80717,1683999999;235889,390000001;11,3994279250001;47,2569217060001
12719;Tschurtschenthalerstraße;28;Kegelförmiger Spitzahorn;Acer platanoides 'Emerald Queen';24.11.2020;80701,7807999998;237796,454;11,399568119;47,2740740930001
12720;Tschurtschenthalerstraße;33;Kegelförmiger Spitzahorn;Acer platanoides 'Emerald Queen';24.11.2020;80721,8213999998;237795,066299999;11,3998326770001;47,2740591550001
12721;Gänsbacherstraße;30;Säulenbergahorn;Acer pseudoplatanus 'Erectum';24.11.2020;80988,2287999997;237867,293500001;11,4033659300001;47,2746759720001
12722;Siebererstraße;20;Spitzahorn 'Deborah';Acer platanoides 'Deborah';24.11.2020;80886,0312000001;237654,1164;11,401977022;47,272771413
12723;Burgenlandstraße - Block;5;Kugelahorn;Acer platanoides 'Globosum';05.11.2020;82058,3651000001;236156,809800001;11,4171930960001;47,259160868
12724;Burgenlandstraße - Block;7;Blutpflaume;Prunus cerasifera 'Nigra';05.11.2020;81995,1216000002;236144,797700001;11,416355464;47,2590607210001
12725;Premstraße;3;Kugelahorn;Acer platanoides 'Globosum';20.11.2020;82022,1332;236130,195499999;11,4167096100001;47,258926037
12726;Premstraße;6;Kugelahorn;Acer platanoides 'Globosum';20.11.2020;82072,3858000003;236150,714;11,4173771900001;47,2591043
12727;Premstraße;7;Kugelahorn;Acer platanoides 'Globosum';20.11.2020;82089,2471000003;236157,7645;11,417601216;47,2591656040001
12728;Friedhof Mühlau;70;Zitterpappel;Populus tremula;;81871,8143999996;238994,9759;11,4152475490001;47,2847079690001
12729;Lohbachufer;117;Japanische Nelken - Kirsche;Prunus serrulata 'Pink Perfektion';26.11.2020;77189,9126000004;236811,799900001;11,352993579;47,2656400970001
12730;Franz-Gschnitzer-Promenade;160;Rotahorn;Acer rubrum;26.11.2020;79062,3301999997;235883,2448;11,377567436;47,2570672050001
12731;Franz-Gschnitzer-Promenade;161;Rotahorn;Acer rubrum;26.11.2020;79065,3671000004;235887,4321;11,3776082900001;47,257104498
12732;Franz-Gschnitzer-Promenade;162;Duftesche;Tetradium daniellii var. hupehensis;26.11.2020;79074,1095000003;235905,4704;11,3777269540001;47,25726567
12733;Franz-Gschnitzer-Promenade;163;Duftesche;Tetradium daniellii var. hupehensis;26.11.2020;79047,0077;235868,1524;11,377362373;47,2569333150001
12734;Franz-Gschnitzer-Promenade;164;Duftesche;Tetradium daniellii var. hupehensis;26.11.2020;79051,4252000004;235874,732100001;11,3774218860001;47,2569919580001
12735;Franz-Gschnitzer-Promenade;165;Duftesche;Tetradium daniellii var. hupehensis;26.11.2020;79069,2781999996;235899,2585;11,3776620400001;47,2572103850001
12736;Franz-Gschnitzer-Promenade;166;Hartriegel;Cornus mas;26.11.2020;79092,6991999997;235926,269300001;11,3779761840001;47,2574504870001
12737;Franz-Gschnitzer-Promenade;167;Hartriegel;Cornus mas;26.11.2020;79085,4288999997;235915,8235;11,3778783040001;47,2573574190001
12738;Franz-Gschnitzer-Promenade;168;Hartriegel;Cornus mas;26.11.2020;79099,8750999998;235935,965700001;11,3780726850001;47,2575368270001
12739;Franz-Gschnitzer-Promenade;169;Hartriegel;Cornus mas;26.11.2020;79110,0469000004;235950,012499999;11,3782095290001;47,2576619310001
12740;Kaiserjägerstraße;87;Blutahorn 'Crimson King';Acer platanoides 'Crimson King';30.11.2020;80807,9095999999;237970,732100001;11,401001905;47,2756283750001
12741;Hans-Flöckinger-Promenade;122;Trauerweide;Salix alba 'Tristis';25.11.2020;78960,8268999998;235907,962099999;11,3762309860001;47,257301672
12742;Andechsstraße;60;Platane;Platanus acerifolia;26.11.2020;82334,1407000003;237183,293;11,4210246300001;47,268357688
12743;Haller Straße - West;41;Japanische Blütenkirsche;Prunus schmittii;20.11.2020;83089,2170000002;237975,389699999;11,4311476610001;47,2753861580001
12744;Olympiastraße - West;5;Spitzahorn;Acer platanoides;19.11.2020;80744,6370000001;235899,778999999;11,3997926380001;47,257011768
12745;Siebererstraße;31;Spitzahorn 'Deborah';Acer platanoides 'Deborah';24.11.2020;80971,7649999997;237640,075099999;11,403107306;47,2726345950001
12746;Siebererstraße;32;Spitzahorn 'Deborah';Acer platanoides 'Deborah';24.11.2020;80987,6316;237637,6483;11,4033165160001;47,2726108190001
12747;Friedhof Hötting;14;Säuleneiche;Quercus robur 'Fastigiata';03.11.2020;79747,2143000001;237619,8826;11,386923396;47,2726025200001
12748;Friedhof Hötting;15;Rotbuche;Fagus sylvatica;03.11.2020;79730,2359999996;237614,1491;11,3866980370001;47,2725530150001
12749;Friedhof Hötting;16;Säulenförmige Platane;Platanus acerifolia 'Tremonia';03.11.2020;79726,1561000003;237597,5041;11,3866411650001;47,272403818
12750;Friedhof Hötting;17;Ginkgo;Ginkgo biloba;03.11.2020;79705,8705000002;237588,0241;11,3863714400001;47,27232102
12751;Kindergarten Innerkoflerstraße;48;Esskastanie;Castanea sativa;30.11.2020;79572,2578999996;236106,7094;11,384342953;47,2590154470001
12752;Andreas Hoferstraße 39;1;Sommerlinde;Tilia platyphyllos;30.11.2020;80171,7465000004;236022,050899999;11,3922469840001;47,2581813800001
12753;Villa Blanka - Judenbühel - Spielplatz;19;Roteiche;Quercus rubra;;80839,5932;238620,2963;11,4015378370001;47,28146609
12754;Villa Blanka - Judenbühel - Spielplatz;18;Stieleiche;Quercus robur;31.12.2020;80805,7498000003;238597,364700001;11,4010864430001;47,2812640210001
12755;Peerhofsiedlung;22;Vogelbeere;Sorbus aucuparia;25.11.2020;76631,7138999999;237121,035499999;11,3456717010001;47,268486351
12756;Traklpark - Spielplatz;42;Eschenahorn;Acer negundo;;81222,8684999999;238574,577;11,4065946800001;47,2810077270001
12757;Friedhof Hötting;18;Bergahorn;Acer pseudoplatanus;03.11.2020;79762,0971999997;237589,0189;11,3871145520001;47,272323154
12758;Schlachthofblock;10;Japanische Zierkirsche;Prunus serrulata;;81617,9309;237864,3859;11,4116860910001;47,2745720250001
12759;Volksschule Neuarzl;21;Schwarzer Maulbeerbaum;Morus nigra;23.11.2020;83555,3662;237876,7092;11,437288831;47,2744396950001
12760;Eichhof Block;79;Pflaume;Prunus domestica;;81719,0965;236726,038000001;11,4128152110001;47,2643221960001
12761;Andechsstraße - Spiel- und Sportanlage;12;Scheinakazie;Robinia pseudoacacia;;82325,4676000001;237008,1314;11,4208778540001;47,266783531
12762;Stadtpark Rapoldi;128;Frühlings-Kirsche;Prunus subhirtella 'Pandora';26.11.2020;81242,6475;236881,5394;11,4065489770001;47,2657796110001
12763;Stadtpark Rapoldi;126;Frühlings-Kirsche;Prunus subhirtella 'Pandora';26.11.2020;81245,3657999998;236884,0998;11,4065853540001;47,2658023020001
12764;Villa Blanka - Judenbühel - Spielplatz;17;Schwarzkiefer;Pinus nigra;;80797,3596000001;238627,0559;11,4009809220001;47,281532068
12765;Reichenauerpark;39;Ulme 'Repona';Ulmus 'Repona';30.11.2021;82459,9347999999;238082,057800001;11,422852091;47,27642459
12766;Stadtpark Rapoldi Nord - Spiel- und Sportanlage;297;Spitzahorn;Acer platanoides;;81182,4186000004;237045,033299999;11,4057828850001;47,2672573630001
12767;Siebererstraße;44;Bergahorn;Acer pseudoplatanus;;81060,1271000002;237614,4658;11,4042702190001;47,2723934100001
12768;Siebererstraße;47;Bergahorn;Acer pseudoplatanus;;81070,3443;237612,998;11,4044049540001;47,2723789520001
12769;Franz-Gschnitzer-Promenade;68;Schmalkronige Roßkastanie;Aesculus hippocastanum 'Pyramidalis';;79384,1260000002;236414,061000001;11,3819121780001;47,2618022300001
12770;Kärntnerpark;5;Silberpappel;Populus alba;30.11.2021;81519,7559000002;237626,6381;11,4103455680001;47,2724461050001
12771;Reichenauer Promenade;65;Scharlacheiche;Quercus coccinea;30.11.2021;82674,6650999999;237955,3027;11,42566615;47,2752577300001
12772;Kajetan Swethstraße 54;4;Säulenförmige Platane;Platanus acerifolia 'Tremonia';02.12.2021;84225,1030999999;237419,273700001;11,446052368;47,2702405960001
12773;Schmiedgasse;2;Stadtlinde;Tilia cordata 'Greenspire';30.11.2021;81274,3470000001;237149,7108;11,4070164180001;47,2681873960001
12774;Olympiastraße;65;Nichtfruchtende Esche;Fraxinus excelsior 'Westhof's Glorie';29.11.2021;81377,7558000004;236033,658299999;11,4081800060001;47,2581378230001
12775;Lohbachufer;40;Schmetterlingskirsche;Prunus padus 'Watereri';18.11.2021;77250,6294;236785,958699999;11,3537912950001;47,2654005780001
12776;Lohbachufer;74;Trauerweide;Salix alba 'Tristis';18.11.2021;76985,6486999998;236931,7444;11,3503155120001;47,266742708
12777;Pradler Straße;10;Pyramidenhainbuche;Carpinus betulus 'Fastigiata';30.11.2021;81392,0891000004;237034,5133;11,4085511100001;47,2671368630001
12778;Kaiserjägerstraße;23;Spitzahorn;Acer platanoides;25.05.2004;80753,4532000003;237509,8292;11,4001992230001;47,2714901000001
12779;Ing.-Etzel-Straße;34;Kegelscheinakazie;Robinia pseudoacacia 'Bessoniana';29.11.2021;81338,9376999997;237766,431600001;11,4079817770001;47,2737256550001
12780;Trainkaserne;1;Kugelahorn;Acer platanoides 'Globosum';29.11.2021;81546,0668000001;237842,8203;11,410732576;47,2743869930001
12781;Prandtauerufer - Spiel- und Sportanlage;59;Kulturapfel;Malus domestica;20.11.2021;79410,2713000001;236677,330700001;11,38230422;47,2641667140001
12782;Prandtauerufer - Spiel- und Sportanlage;60;Kulturapfel;Malus domestica;20.11.2021;79415,0713;236682,5162;11,382368553;47,264212769
12783;Resselpark;34;Eschenahorn;Acer negundo;;81498,1769000003;236346,469900001;11,409827593;47,2609360820001
12784;Kärntnerpark;17;Silberpappel;Populus alba;30.11.2021;81602,6136999996;237670,406300001;11,4114483530001;47,272829448
12785;Mitterweg Ost;14;Bergahorn;Acer pseudoplatanus;;78501,8378999997;235923,881899999;11,3701707440001;47,2574997180001
12786;Mitterweg Ost;15;Eschenahorn;Acer negundo;;78507,8551000003;235910,568600001;11,3702478970001;47,2573792700001
12787;Mitterweg Ost;17;Bergahorn;Acer pseudoplatanus;;78509,9707000004;235905,691099999;11,3702749890001;47,2573351540001
12788;Reimmichlgasse;4;Japanische Nelkenkirsche;Prunus serrulata 'Kanzan';01.12.2021;78376,0114000002;236444,081900001;11,3685995770001;47,2621929890001
12789;Kranebitter Allee;231;Winterlinde 'Roelvo';Tilia cordata 'Roelvo';01.12.2021;76385,9999000002;236452,0571;11,3423112030001;47,2624985800001
12790;Brennerstraße;7;Gefülltblühende Vogelkirsche;Prunus avium 'Plena';;80390,8848999999;235156,2292;11,3949864930001;47,250368177
12791;Kranebitter Allee;162;Winterlinde 'Roelvo';Tilia cordata 'Roelvo';01.12.2021;76909,9535999997;236512,3049;11,349243453;47,2629794150001
12792;Kaiserjägerstraße;97;Nadeleiche;Quercus ellipsoidalis;19.03.2020;80737,4984999998;237476,3102;11,399982374;47,2711906170001
12793;Kindergarten Schülerhort Angergasse;36;Serbische Fichte;Picea omorika;15.04.2021;78417,8828999996;236257,8618;11,369120153;47,260513282
12794;Siebererstraße;8;Spitzahorn 'Deborah';Acer platanoides 'Deborah';29.11.2021;80820,4312000005;237664,535700001;11,4011121130001;47,272873174
12795;Innallee;26;Spitzahorn 'Deborah';Acer platanoides 'Deborah';29.11.2021;80292,6623999998;237642,447699999;11,3941345840001;47,2727391340001
12796;Kaiser-Franz-Joseph-Straße;21;Winterlinde;Tilia cordata;;81237,4198000003;238087,8651;11,4066986780001;47,2766288810001
12797;Schillerpark - Spielplatz;10;Dornenlose Gleditschie;Gleditsia triacanthos inermis;10.10.2019;81277,6935999999;237866,820699999;11,4071907480001;47,274636032
12798;Löwenhauspromenade;$40;Tulpenmagnolie;Magnolia soulangiana;;80555,8640999999;237987,0703;11,3976743190001;47,2758062080001
12799;Reut-Nicolussi-Park;3;Traubeneiche;Quercus petraea;30.11.2021;82410,6553999996;237348,478;11,422065934;47,2698336330001
12800;Karl-Schönherr-Straße;18;Gemeine Esche;Fraxinus excelsior;29.11.2021;80669,9516000003;237912,602600001;11,399168461;47,275122535
12801;Hans-Untermüller-Straße;9;Stadtulme;Ulmus 'Regal';26.11.2020;75769,3772;236917,4156;11,3342436870001;47,2667549440001
12802;Hans-Untermüller-Straße;10;Kulturbirne;Pyrus communis L.;26.11.2020;75779,2566;236920,7797;11,334374783;47,2667840620001
12803;Hans-Untermüller-Straße;11;Stadtulme;Ulmus 'Regal';26.11.2020;75787,9879000001;236922,896400001;11,3344904990001;47,2668020930001
12804;Hans-Untermüller-Straße;12;Kulturapfel;Malus domestica;26.11.2020;75797,7246000003;236924,8014;11,3346194630001;47,266818104
12805;Hans-Untermüller-Straße;13;Stadtulme;Ulmus 'Regal';26.11.2020;75807,4083000002;236926,971000001;11,3347477710001;47,2668365010001
